site,thedate,type,taskcode,Aluminum,Antimony,Arsenic,Barium,Beryllium,Cadmium,Chromium,Cobalt,Copper,Iron,Lead,Manganese,Mercury,Nickel,Selenium,Silver,Thallium,Vanadium,Zinc
S01,2018-07-18T14:28:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2018-07-18T14:29:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2018-07-18T14:31:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2018-07-18T14:33:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2017-07-19T14:24:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2017-07-19T14:27:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2017-07-19T14:28:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2014-07-22T12:07:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,0.00196,NA,2.5e-4,NA,NA,0.00213,NA,NA,NA,NA,0.0047
S01,2012-07-26T15:30:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,0.0028,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.036
S01,2016-07-06T10:00:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2016-07-06T09:45:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,0.002,NA,5e-4,NA,NA,0.003,NA,NA,NA,NA,0.0025
S01,2016-07-06T09:47:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2018-07-09T14:40:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,0.0016,NA,4e-4,NA,NA,0.004,NA,NA,NA,NA,0.0067
S01,2018-07-09T14:47:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2018-07-09T14:49:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2018-07-09T14:51:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2013-08-01T15:20:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,0.0022,NA,3.4e-4,NA,NA,0.0022,NA,NA,NA,NA,0.0054
S01,2011-08-10T17:35:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1072
S01,2015-08-12T12:15:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,0.00644,NA,0.00338,NA,NA,0.00526,NA,NA,NA,NA,0.0586
S01,2010-08-19T13:10:00Z,N,Baseflow,NA,NA,NA,NA,NA,2.5e-4,NA,NA,0.00093000000000000005,NA,2.5e-4,NA,NA,0.0033,NA,NA,NA,NA,0.0043
S01,2013-08-02T10:50:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,0.0051,NA,0.0031,NA,NA,0.0053,NA,NA,NA,NA,0.0786
S01,2011-08-25T12:05:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,0.0014,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0205
S01,2010-09-01T10:35:00Z,N,Baseflow,NA,NA,NA,NA,NA,2.5e-4,NA,NA,0.0012,NA,2.5e-4,NA,NA,0.0026,NA,NA,NA,NA,0.0046
S01,2016-09-11T11:51:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,0.002,NA,5e-4,NA,NA,0.002,NA,NA,NA,NA,0.03
S01,2016-09-12T13:30:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2016-09-12T13:35:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2011-09-13T17:10:00Z,N,Baseflow,0,1,1,1,1,2e-5,1,1,0.0014,0,4e-4,0,1,0.0018,1,1,1,1,0.0155
S01,2011-09-13T17:20:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,0.0049,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0711
S01,2013-09-13T13:03:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,0.0066,NA,0.007,NA,NA,0.0195,NA,NA,NA,NA,0.161
S01,2012-09-14T10:10:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,0.0012,NA,1e-4,NA,NA,0.0026,NA,NA,NA,NA,0.024
S01,2018-09-17T14:08:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2018-09-17T14:09:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2018-09-17T14:10:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2018-09-17T14:11:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,0.002,NA,3e-4,NA,NA,0.003,NA,NA,NA,NA,0.0025
S01,2015-09-18T11:25:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,0.0017,NA,1.2e-4,NA,NA,0.00242,NA,NA,NA,NA,0.005
S01,2018-09-18T09:51:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,0.0049,NA,0.003,NA,NA,0.006,NA,NA,NA,NA,0.051
S01,2018-09-19T14:24:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2018-09-19T14:25:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2018-09-19T14:26:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2018-09-19T14:29:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2016-09-02T12:00:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,0.001,NA,5e-4,NA,NA,0.002,NA,NA,NA,NA,0.005
S01,2016-09-02T12:10:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2016-09-02T12:16:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2016-09-02T12:19:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2017-09-24T10:19:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2017-09-24T10:23:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2017-09-24T10:25:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,0.001,NA,2e-4,NA,NA,0.002,NA,NA,NA,NA,0.0025
S01,2017-09-24T10:26:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2013-09-26T11:15:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,0.002,NA,4.2e-4,NA,NA,0.002,NA,NA,NA,NA,0.0048
S01,2014-09-26T14:30:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,0.0015,NA,2.1e-4,NA,NA,0.0013,NA,NA,NA,NA,0.005
S01,2010-09-28T09:10:00Z,N,Stormwater,NA,NA,NA,NA,NA,2.5e-4,NA,NA,0.0017,NA,2.5e-4,NA,NA,0.0022,NA,NA,NA,NA,0.012
S01,2010-09-28T09:16:00Z,FD,Stormwater,NA,NA,NA,NA,NA,2.5e-4,NA,NA,0.0017,NA,2.5e-4,NA,NA,0.0022,NA,NA,NA,NA,0.011
S01,2012-09-07T17:05:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,0.0044,NA,0.0021,NA,NA,0.0041,NA,NA,NA,NA,0.0945
S01,2017-09-07T04:30:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,0.005,NA,0.003,NA,NA,0.005,NA,NA,NA,NA,0.041
S01,2017-09-08T10:36:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2017-09-08T10:39:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2017-09-08T10:41:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2017-09-08T11:00:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2015-10-01T11:00:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,0.00324,NA,0.00166,NA,NA,0.00197,NA,NA,NA,NA,0.031
S01,2014-10-17T10:05:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,0.00403,NA,0.00216,NA,NA,0.00305,NA,NA,NA,NA,0.039
S01,2011-10-20T10:15:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2014-10-06T10:30:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2011-11-30T10:55:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2011-11-09T15:45:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2017-02-19T14:00:00Z,N,Spring Melt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2017-02-19T14:05:00Z,N,Spring Melt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2017-02-19T14:10:00Z,N,Spring Melt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2017-03-01T17:05:00Z,N,Spring Melt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2017-03-01T17:10:00Z,N,Spring Melt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2013-03-13T14:45:00Z,N,Spring Melt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2012-03-14T11:40:00Z,N,Spring Melt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2014-03-14T14:22:00Z,N,Spring Melt,NA,NA,NA,NA,NA,NA,NA,NA,0.003,NA,8.8e-4,NA,NA,0.0015,NA,NA,NA,NA,0.0122
S01,2012-03-16T15:10:00Z,N,Spring Melt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2017-03-17T18:15:00Z,N,Spring Melt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2017-03-17T18:20:00Z,N,Spring Melt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2014-03-20T14:51:00Z,N,Spring Melt,NA,NA,NA,NA,NA,1.8e-4,NA,NA,0.0076,NA,0.0056,NA,NA,0.0037,NA,NA,NA,NA,0.0331
S01,2012-03-22T11:00:00Z,N,Spring Melt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2011-03-24T12:00:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2013-03-28T15:35:00Z,N,Spring Melt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2014-03-28T14:25:00Z,N,Spring Melt,NA,NA,NA,NA,NA,5.1e-5,NA,NA,0.0014,NA,3.9e-4,NA,NA,0.0016,NA,NA,NA,NA,0.006
S01,2011-03-31T11:15:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2013-03-06T11:35:00Z,N,Spring Melt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2017-03-09T16:20:00Z,N,Spring Melt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2017-03-09T16:25:00Z,N,Spring Melt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2011-04-11T10:45:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2013-04-02T11:05:00Z,N,Spring Melt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2011-04-05T11:25:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2014-04-08T14:25:00Z,N,Spring Melt,NA,NA,NA,NA,NA,6.4e-5,NA,NA,0.00326,NA,9.09e-4,NA,NA,0.00152,NA,NA,NA,NA,0.0091
S01,2017-05-01T18:03:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2017-05-01T18:06:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,0.002,NA,2e-4,NA,NA,0.002,NA,NA,NA,NA,0.0025
S01,2017-05-01T18:09:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2018-05-10T16:30:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2018-05-10T16:33:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2018-05-10T16:35:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,0.0016,NA,2e-4,NA,NA,0.0024,NA,NA,NA,NA,0.0025
S01,2018-05-10T16:36:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2016-05-12T16:00:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2016-05-12T16:15:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,0.001,NA,5e-4,NA,NA,0.001,NA,NA,NA,NA,0.0025
S01,2014-05-14T10:35:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,0.0019,NA,1.7e-4,NA,NA,0.0029,NA,NA,NA,NA,0.005
S01,2018-05-19T18:00:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,0.005,NA,0.0045,NA,NA,0.006,NA,NA,NA,NA,0.049
S01,2018-05-21T14:26:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2018-05-21T14:28:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2018-05-21T14:30:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2017-05-05T17:00:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,0.006,NA,0.0051,NA,NA,0.007,NA,NA,NA,NA,0.051
S01,2015-05-06T12:00:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,0.0019,NA,2.1e-4,NA,NA,0.00237,NA,NA,NA,NA,0.0051
S01,2017-05-07T14:20:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2017-05-07T14:23:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2017-05-07T14:25:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2015-06-01T14:00:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,0.00271,NA,5.6e-4,NA,NA,0.00203,NA,NA,NA,NA,0.0957
S01,2019-06-10T12:20:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,0.0022,NA,0.0011,NA,NA,0.0027,NA,NA,NA,NA,0.019
S01,2014-06-13T12:49:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,0.00683,NA,0.00502,NA,NA,0.0051,NA,NA,NA,NA,0.0666
S01,2016-06-05T20:30:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,0.008,NA,0.01,NA,NA,0.008,NA,NA,NA,NA,0.082
S01,2016-06-07T11:20:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2016-06-07T11:25:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2011-07-13T11:45:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2015-07-14T12:00:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,0.0012,NA,2.4e-4,NA,NA,0.0014,NA,NA,NA,NA,0.005
S01,2016-07-15T15:57:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2016-07-15T16:02:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2017-07-17T17:35:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2017-07-17T17:38:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2017-07-17T17:40:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,0.001,NA,4e-4,NA,NA,0.002,NA,NA,NA,NA,0.007
S01,2017-07-17T17:41:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2018-07-17T13:30:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,0.024,NA,0.019,NA,NA,0.017,NA,NA,NA,NA,0.14
S01,2018-07-18T15:09:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2018-07-18T15:10:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2018-07-18T15:11:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2018-07-18T15:12:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2017-07-19T15:11:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2017-07-19T15:14:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2017-07-19T15:17:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2014-07-22T11:45:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,0.0015,NA,4.6e-4,NA,NA,0.0014,NA,NA,NA,NA,0.0052
S01,2012-07-27T08:40:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2016-07-06T12:28:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,0.001,NA,5e-4,NA,NA,0.002,NA,NA,NA,NA,0.0025
S01,2016-07-06T12:30:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2016-07-06T12:37:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2018-07-09T15:47:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2018-07-09T15:48:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2018-07-09T15:49:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2018-07-09T15:50:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,0.0011,NA,8e-4,NA,NA,0.0024,NA,NA,NA,NA,0.0067
S01,2013-08-01T14:20:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,0.0012,NA,2.3e-4,NA,NA,0.0016,NA,NA,NA,NA,0.0048
S01,2011-08-10T00:00:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2015-08-12T11:40:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,0.00662,NA,0.00411,NA,NA,0.00305,NA,NA,NA,NA,0.0448
S01,2013-08-02T10:50:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,0.0068,NA,0.0077,NA,NA,0.0074,NA,NA,NA,NA,0.0759
S01,2011-08-25T12:20:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2011-09-13T16:55:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2013-09-13T12:33:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,0.005,NA,0.0076,NA,NA,0.025,NA,NA,NA,NA,0.187
S01,2012-09-14T10:00:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2018-09-17T14:49:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2018-09-17T14:50:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2018-09-17T14:51:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2018-09-17T14:52:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,0.0047,NA,0.0056,NA,NA,0.0061,NA,NA,NA,NA,0.035
S01,2015-09-18T10:50:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,0.0014,NA,1.8e-4,NA,NA,0.00215,NA,NA,NA,NA,0.005
S01,2018-09-19T15:29:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2018-09-19T15:30:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2018-09-19T15:31:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2018-09-19T15:32:00Z,N,Stormwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2016-09-02T11:09:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2016-09-02T11:15:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,5e-4,NA,5e-4,NA,NA,0.002,NA,NA,NA,NA,0.0025
S01,2016-09-02T11:18:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2016-09-02T11:25:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2017-09-24T10:58:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S01,2017-09-24T11:00:00Z,N,Baseflow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
